hhid,quarter,cluster,HholdID,personid,s1aq1_gender,s1aq2_ role_in_household,s2aq3_highest_level_of_education,s4aq40a_occupation,s4aq42_occupation_type_registration,s4aq44_occupation_place,s1aq4y_age,s1aq9a_tribe,s1bq5a_region of stay,s1aq5_marital_status
659813,2023Q2,598,13,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Other land / farm.,44,Mole-Dagbani,,Widowed
259805,2022Q2,598,5,2,Male,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MILLET,MAIZE,BAMBARA BAMBARA BEANS, COWPEA, OKRO PEPPER)",Private Informal,Own land / farm,20,Mole-Dagbani,,Never married
759805,2023Q3,598,5,3,Female,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER (GROUNDNUT, MAIZE, BEANS, BAMBARA BEANS, OKRO, PEPPER  )",Private Informal,Other land / farm.,18,Mole-Dagbani,,Never married
559818,2023Q1,598,18,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLET,BEANS AND BAMBARA BEANS)",Private Informal,Other land / farm.,37,Mole-Dagbani,,Married (Customary/Traditional)
759817,2023Q3,598,17,1,Female,Head,Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,64,Mole-Dagbani,,Widowed
759808,2023Q3,598,8,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (BEANS, YAM, BAMBARA BEANS, GROUNDNUT, MAIZE, OKRO, PEPPER, MILLET)",Private Informal,Other land / farm.,40,Mole-Dagbani,,Married (Customary/Traditional)
259809,2022Q2,598,9,1,Female,Head,0,"MIXED CROP FARMER ( MAIZE, YAM, BEANS ETC)",Private Informal,Own land / farm,43,Mole-Dagbani,,Divorced
659818,2023Q2,598,18,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Own land / farm,48,Mole-Dagbani,,Married (Customary/Traditional)
559816,2023Q1,598,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,MILLET,BEANS AND BAMBARA BEANS)",Private Informal,Other land / farm.,42,Mole-Dagbani,,Married (Customary/Traditional)
759815,2023Q3,598,15,5,Female,Spouse (Wife/Husband/Living together),SSS/SHS,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,23,Mole-Dagbani,,Married (Customary/Traditional)
259808,2022Q2,598,8,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE, YAM, BEANS ETC)",Private Informal,Own land / farm,45,Mole-Dagbani,,Married (Customary/Traditional)
759818,2023Q3,598,18,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,38,Mole-Dagbani,,Married (Customary/Traditional)
559818,2023Q1,598,18,1,Male,Head,0,"MIXED CROP FARMER (MAIZE,MILLET,BEANS AND BAMBARA BEANS)",Private Informal,Own land / farm,48,Mole-Dagbani,,Married (Customary/Traditional)
559811,2023Q1,598,11,4,Male,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER (BEANS,  MAIZE,  MILLET ETC)",Private Informal,Own land / farm,20,Mole-Dagbani,,Never married
259812,2022Q2,598,12,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE,MILLET, BAMBARA BEANS, MILLET)",Private Informal,Own land / farm,24,Mole-Dagbani,,Married (Customary/Traditional)
659818,2023Q2,598,18,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Other land / farm.,38,Mole-Dagbani,,Married (Customary/Traditional)
759808,2023Q3,598,8,1,Male,Head,0,"MIXED CROP FARMER (BEANS, YAM, BAMBARA BEANS, GROUNDNUT, MAIZE, OKRO, PEPPER, MILLET)",Private Informal,Own land / farm,47,Mole-Dagbani,,Married (Customary/Traditional)
759908,2023Q3,599,8,2,Female,Spouse (Wife/Husband/Living together),SSS/SHS,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,23,Mole-Dagbani,,Married (Customary/Traditional)
259912,2022Q2,599,12,3,Male,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER ( MAIZE, YAM, RICE, SORGHUM ETC)",Private Informal,Own land / farm,18,Mole-Dagbani,,Never married
659917,2023Q2,599,17,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,31,Mole-Dagbani,,Married (Customary/Traditional)
759905,2023Q3,599,5,6,Female,Other relative,0,"MIXED CROP FARMER (MAIZE,BEANS,SORGHUM, BAMBARA  BEANS, YAM,RICE)",Private Informal,Own land / farm,26,Mole-Dagbani,Ashanti.,Married (Customary/Traditional)
259906,2022Q2,599,6,1,Male,Head,Primary,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
259905,2022Q2,599,5,1,Male,Head,JSS/JHS,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Own land / farm,39,Mole-Dagbani,,Married (Customary/Traditional)
759907,2023Q3,599,7,7,Female,Parent,JSS/JHS,"MIXED CROP FARMER (GROUNDNUT, MAIZE, GUINEA CORN, BEANS, OKRO, PEPPER)",Private Informal,Own land / farm,66,Mole-Dagbani,Ashanti.,Widowed
259904,2022Q2,599,4,1,Female,Head,0,"MIXED CROP FARMER (MAIZE,GROUNDNUT, COWPEA, BAMBARA BEANS, OKRO,PEPPER)",Private Informal,Own land / farm,49,Mole-Dagbani,,Widowed
659917,2023Q2,599,17,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,33,Mole-Dagbani,,Married (Customary/Traditional)
259901,2022Q2,599,1,4,Female,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA, OKRO)",Private Informal,Own land / farm,20,Mole-Dagbani,,Never married
259912,2022Q2,599,12,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE, YAM, RICE, SORGHUM ETC)",Private Informal,Own land / farm,57,Mole-Dagbani,,Married (Customary/Traditional)
559916,2023Q1,599,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE GROUNDNUTS, BEANS, BAMBARA BEANS)",Private Informal,Other land / farm.,44,Mole-Dagbani,Upper West,Married (Customary/Traditional)
659914,2023Q2,599,14,2,Female,Spouse (Wife/Husband/Living together),0,"MIXEDCROP FARMER (MAIZE,  GROUNDNUT,  BEANS , MILLET ETC)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
259914,2022Q2,599,14,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE, YAM, RICE, GROUNDNUT ETC)",Private Informal,Own land / farm,42,Mole-Dagbani,,Married (Customary/Traditional)
559916,2023Q1,599,16,3,Male,Child (Son/Daughter),Voc/Tech/Commercial,"MIXED CROP FARMER (MAIZE GROUNDNUTS, BEANS, BAMBARA BEANS)",Private Informal,Other land / farm.,20,Mole-Dagbani,,Never married
759911,2023Q3,599,11,1,Male,Head,Primary,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,37,Mole-Dagbani,,Married (Customary/Traditional)
259903,2022Q2,599,3,1,Male,Head,Middle,"MIXED CROP FARMER (MAIZE,GROUNDNUT, COWPEA,YAM,OKRO,PEPPER)",Private Informal,Own land / farm,68,Mole-Dagbani,,Married (Customary/Traditional)
659918,2023Q2,599,18,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,27,Mole-Dagbani,Upper West,Married (Customary/Traditional)
259913,2022Q2,599,13,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE, YAM, RICE, GROUNDNUT ETC)",Private Informal,Own land / farm,31,Mole-Dagbani,Upper West,Married (Customary/Traditional)
759905,2023Q3,599,5,5,Male,Brother/Sister,JSS/JHS,"MIXED CROP FARMER (MAIZE,BEANS,SORGHUM, BAMBARA  BEANS, YAM,RICE)",Private Informal,Own land / farm,27,Mole-Dagbani,,Never married
559913,2023Q1,599,13,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (GROUNDNUT,  MAIZE  MILLET,  BEANS ETC)",Private Informal,Own land / farm,32,Mole-Dagbani,Upper West,Married (Customary/Traditional)
659916,2023Q2,599,16,3,Male,Child (Son/Daughter),Voc/Tech/Commercial,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,20,Mole-Dagbani,,Never married
759914,2023Q3,599,14,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
759913,2023Q3,599,13,1,Male,Head,Primary,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,34,Mole-Dagbani,,Married (Customary/Traditional)
559914,2023Q1,599,14,1,Male,Head,Primary,"MIXED CROP FARMER (RICE, MILLET, BEANS,  GROUNDNUT,  YAM ETC )",Private Informal,Own land / farm,59,Mole-Dagbani,,Married (Customary/Traditional)
559915,2023Q1,599,15,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE,MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,43,Mole-Dagbani,,Married (Customary/Traditional)
559905,2023Q1,599,5,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, RICE,MILLET,SORGUM,BEANS)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
759916,2023Q3,599,16,3,Male,Child (Son/Daughter),Voc/Tech/Commercial,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,20,Mole-Dagbani,,Never married
559906,2023Q1,599,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( GROUNDNUT, BAMBARABEANS, BEANS, MILLET, MAIZE)",Private Informal,Other land / farm.,41,Mole-Dagbani,,Married (Customary/Traditional)
759918,2023Q3,599,18,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,27,Mole-Dagbani,Upper West,Married (Customary/Traditional)
759916,2023Q3,599,16,4,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,18,Mole-Dagbani,,Never married
759915,2023Q3,599,15,1,Male,Head,0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Own land / farm,46,Mole-Dagbani,,Married (Customary/Traditional)
759907,2023Q3,599,7,1,Male,Head,Primary,"MIXED CROP FARMER (GUINEA CORN, GROUNDNUT, BEANS, MILLET, MAIZE)",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
659908,2023Q2,599,8,2,Female,Spouse (Wife/Husband/Living together),SSS/SHS,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS,BAMBARA BEANS AND GROUNDNUTS",Private Informal,Other land / farm.,23,Mole-Dagbani,,Married (Customary/Traditional)
759909,2023Q3,599,9,5,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, BEANS, MILLET, OKRO, PEPPER, GROUNDNUT)",Private Informal,Own land / farm,23,Mole-Dagbani,Upper West,Married (Customary/Traditional)
659918,2023Q2,599,18,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Other land / farm.,33,Mole-Dagbani,,Married (Customary/Traditional)
659914,2023Q2,599,14,1,Male,Head,Primary,"MIXEDCROP FARMER (MAIZE,  GROUNDNUT,  BEANS , MILLET ETC)",Private Informal,Own land / farm,59,Mole-Dagbani,,Married (Customary/Traditional)
759912,2023Q3,599,12,2,Female,Head,Primary,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,58,Mole-Dagbani,,Married (Customary/Traditional)
659906,2023Q2,599,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, MILLET, OKRO, BAMBARA BEANS)",Private Informal,Own land / farm,41,Mole-Dagbani,,Married (Customary/Traditional)
559907,2023Q1,599,7,7,Female,Parent,Middle,"MIXED CROP FARMER (MILLET, GROUNDNUT, BEANS,GUINEACORN)",Private Informal,Own land / farm,65,Mole-Dagbani,Ashanti.,Widowed
559917,2023Q1,599,17,1,Male,Head,0,"MIXED CROP FARMER (MAIZE ,MILLETS, BEANS, GROUNDNUTS,OKRO AND BAMBARA BEANS)",Private Informal,Other land / farm.,33,Mole-Dagbani,,Married (Customary/Traditional)
259911,2022Q2,599,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( MAIZE, MILLET ETC)",Private Informal,Own land / farm,31,Mole-Dagbani,Upper West,Married (Customary/Traditional)
259905,2022Q2,599,5,2,Female,Spouse (Wife/Husband/Living together),Voc/Tech/Commercial,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Other land / farm.,40,Mole-Dagbani,Upper West,Married (Customary/Traditional)
259904,2022Q2,599,4,3,Male,Child (Son/Daughter),Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT,BAMBARA BEANS ,COWPEA, OKRO, PEPPER)",Private Informal,Own land / farm,22,Mole-Dagbani,,Never married
659909,2023Q2,599,9,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MILLET, BEANS, MAIZE,RICE)",Private Informal,Own land / farm,20,Mole-Dagbani,,Married (Customary/Traditional)
659909,2023Q2,599,9,1,Male,Head,SSS/SHS,"MIXED CROP FARMER (MILLET, MAIZE,BEANS,YAM,RICE)",Private Informal,Own land / farm,27,Mole-Dagbani,,Married (Customary/Traditional)
759905,2023Q3,599,5,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE,BEANS,SORGHUM, BAMBARA  BEANS, YAM,RICE,MILLET)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
259902,2022Q2,599,2,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA, OKRO,PEPPER,YAM)",Private Informal,Own land / farm,30,Mole-Dagbani,,Married (Customary/Traditional)
759906,2023Q3,599,6,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE, MILLET, BEANS, BAMBARA BEANS, GROUNDNUT)",Private Informal,Own land / farm,42,Mole-Dagbani,,Married (Customary/Traditional)
759916,2023Q3,599,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,44,Mole-Dagbani,Upper West,Married (Customary/Traditional)
759911,2023Q3,599,11,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,32,Mole-Dagbani,Upper West,Married (Customary/Traditional)
559918,2023Q1,599,18,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE ,MILLETS, BEANS, GROUNDNUTS AND BAMBARA BEANS)",Private Informal,Other land / farm.,27,Mole-Dagbani,Upper West,Married (Customary/Traditional)
759913,2023Q3,599,13,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,32,Mole-Dagbani,Upper West,Married (Customary/Traditional)
659907,2023Q2,599,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (GROUNDNUT, MILLET, BEANS, GUINEA CORN)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
559907,2023Q1,599,7,1,Male,Head,Primary,"MIXED CROP FARMER (MILLET,GROUNDNUT, BEANS,GUINEA CORN)",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
559914,2023Q1,599,14,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (RICE, MILLET, BEANS,  GROUNDNUT,  YAM ETC )",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
659911,2023Q2,599,11,8,Female,Child (Son/Daughter),SSS/SHS,"MIXED CROP FARMER (MAIZE,  MILLET,  YAM,  GROUNDNUT ETC)",Private Informal,Own land / farm,19,Mole-Dagbani,,Never married
759907,2023Q3,599,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (GROUNDNUT, MAIZE, MILLET, OKRO, PEPPER, GUINEA CORN)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
759905,2023Q3,599,5,2,Female,Spouse (Wife/Husband/Living together),Voc/Tech/Commercial,"MIXED CROP FARMER ( MAIZE,BEANS,SORGHUM, BAMBARA  BEANS, YAM,RICE,OKRO, PEPPER)",Private Informal,Own land / farm,42,Mole-Dagbani,,Married (Customary/Traditional)
759917,2023Q3,599,17,1,Male,Head,0,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,33,Mole-Dagbani,,Married (Customary/Traditional)
259907,2022Q2,599,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Own land / farm,39,Mole-Dagbani,,Married (Customary/Traditional)
259907,2022Q2,599,7,1,Male,Head,Primary,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
659911,2023Q2,599,11,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE,  MILLET,  YAM,  GROUNDNUT ETC)",Private Informal,Own land / farm,37,Mole-Dagbani,,Married (Customary/Traditional)
559917,2023Q1,599,17,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE ,MILLETS, BEANS, GROUNDNUTS AND BAMBARA BEANS)",Private Informal,Other land / farm.,31,Mole-Dagbani,,Married (Customary/Traditional)
559912,2023Q1,599,12,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (GROUNDNUT,  MAIZE  MILLET,  BEANS ETC)",Private Informal,Own land / farm,58,Mole-Dagbani,,Married (Customary/Traditional)
759915,2023Q3,599,15,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,43,Mole-Dagbani,,Married (Customary/Traditional)
659913,2023Q2,599,13,1,Male,Head,Primary,"MIXEDCROP FARMER (MAIZE,  GROUNDNUT,  BEANS , MILLET ETC)",Private Informal,Own land / farm,34,Mole-Dagbani,,Married (Customary/Traditional)
659905,2023Q2,599,5,2,Female,Spouse (Wife/Husband/Living together),Voc/Tech/Commercial,"MIXED CROP FARMER (GROUNDNUT, MAIZE, RICE, MILLET, SORGHUM, BEANS)",Private Informal,Own land / farm,41,Mole-Dagbani,,Married (Customary/Traditional)
259912,2022Q2,599,12,1,Male,Head,0,"MIXED CROP FARMER ( MAIZE, YAM, RICE, SORGHUM ETC)",Private Informal,Own land / farm,56,Mole-Dagbani,,Married (Customary/Traditional)
259903,2022Q2,599,3,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE,GROUNDNUT, COWPEA,YAM,OKRO,PEPPER)",Private Informal,Own land / farm,43,Mole-Dagbani,,Married (Customary/Traditional)
259904,2022Q2,599,4,2,Female,Child (Son/Daughter),JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA, OKRO,PEPPER)",Private Informal,Own land / farm,25,Mole-Dagbani,,Never married
759918,2023Q3,599,18,1,Male,Head,JSS/JHS,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,33,Mole-Dagbani,,Married (Customary/Traditional)
659905,2023Q2,599,5,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE,GROUNDNUT, RICE,MILLET,SORGHUM, BEANS,)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
259901,2022Q2,599,1,1,Female,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA,OKRO, PEPPER)",Private Informal,Own land / farm,51,Mole-Dagbani,,Widowed
559907,2023Q1,599,7,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER (MAIZE, MILLET,OKRO, BEANS,BAMBARA BEANS)",Private Informal,Own land / farm,40,Mole-Dagbani,,Married (Customary/Traditional)
759914,2023Q3,599,14,1,Male,Head,Primary,"MIXED CROP FARMER ( BEANS,  MAIZE,  GUINEA CORN, GROUNDNUT, RICE ETC)",Private Informal,Own land / farm,59,Mole-Dagbani,,Married (Customary/Traditional)
659912,2023Q2,599,12,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE,  GROUNDNUT,  BEANS , MILLET ETC)",Private Informal,Own land / farm,58,Mole-Dagbani,,Married (Customary/Traditional)
659915,2023Q2,599,15,1,Male,Head,0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Own land / farm,46,Mole-Dagbani,,Married (Customary/Traditional)
759909,2023Q3,599,9,1,Male,Head,SSS/SHS,"MIXED CROP FARMER (MAIZE, YAM, RICE, BEANS, MILLET, MAIZE,RICE)",Private Informal,Own land / farm,28,Mole-Dagbani,,Married (Customary/Traditional)
659916,2023Q2,599,16,2,Female,Spouse (Wife/Husband/Living together),0,"MIXED CROP FARMER (MAIZE, MILLETS, BEANS AND GROUNDNUTS)",Private Informal,Own land / farm,44,Mole-Dagbani,Upper West,Married (Customary/Traditional)
559913,2023Q1,599,13,1,Male,Head,Primary,"MIXED CROP FARMER (GROUNDNUT,  MAIZE  MILLET,  BEANS ETC)",Private Informal,Own land / farm,34,Mole-Dagbani,,Married (Customary/Traditional)
659907,2023Q2,599,7,1,Male,Head,Primary,"MIXED CROP FARMER (MILLET, GROUNDNUT, BEANS, GUINEA CORN)",Private Informal,Own land / farm,44,Mole-Dagbani,,Married (Customary/Traditional)
759917,2023Q3,599,17,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER MAIZE, YAM, BEANS, SOYA BEANS, BAMBARA BEANS, MILLET",Private Informal,Other land / farm.,32,Mole-Dagbani,,Married (Customary/Traditional)
559918,2023Q1,599,18,1,Male,Head,JSS/JHS,"MIXED CROP FARMER (MAIZE ,MILLETS, BEANS, GROUNDNUTS AND BAMBARA BEANS)",Private Informal,Own land / farm,33,Mole-Dagbani,,Married (Customary/Traditional)
259906,2022Q2,599,6,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXED CROP FARMER ( MAIZE,MILLET,GROUNDNUT, BAMBARA BEANS, BEANS  PEPPER AND OKRO)",Private Informal,Other land / farm.,40,Mole-Dagbani,,Married (Customary/Traditional)
259902,2022Q2,599,2,2,Female,Spouse (Wife/Husband/Living together),JSS/JHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA,YAM,OKRO,PEPPER)",Private Informal,Own land / farm,32,Mole-Dagbani,,Married (Customary/Traditional)
659906,2023Q2,599,6,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE,BEANS,GROUNDNUT, MILLET,OKRO,BAMBARA BEANS)",Private Informal,Own land / farm,41,Mole-Dagbani,,Married (Customary/Traditional)
259903,2022Q2,599,3,3,Female,Daughter in-law,SSS/SHS,"MIXED CROP FARMER (MAIZE, GROUNDNUT, COWPEA,YAM,OKRO,PEPPER)",Private Informal,Own land / farm,33,Mole-Dagbani,,Married (Customary/Traditional)
659905,2023Q2,599,5,5,Male,Brother/Sister,JSS/JHS,"MIXED CROP FARMER (MILLET, MAIZE, BEANS, GROUNDNUT, SORGHUM)",Private Informal,Own land / farm,27,Mole-Dagbani,,Never married
559906,2023Q1,599,6,1,Male,Head,Primary,"MIXED CROP FARMER (MAIZE,BEANS ,GROUNDNUT, MILLET, OKRO, BAMBARA BEANS)",Private Informal,Other land / farm.,41,Mole-Dagbani,,Married (Customary/Traditional)
659913,2023Q2,599,13,2,Female,Spouse (Wife/Husband/Living together),Primary,"MIXEDCROP FARMER (MAIZE,  GROUNDNUT,  BEANS , MILLET ETC)",Private Informal,Own land / farm,32,Mole-Dagbani,Upper West,Married (Customary/Traditional)
